"Notice Identifier","Notice Type","Organisation Name",Status,"Published Date",Title,Description,Nationwide,Postcode,Region,"Cpv Codes","Contact Name","Contact Email","Contact Address 1","Contact Address 2","Contact Town","Contact Postcode","Contact Country","Contact Telephone","Contact Website",Attachments,Links,"Additional Text","Start Date","End Date","Closing Date","Is sub-contract","Parent Reference","Suitable for SME","Suitable for VCO","Supply Chain","OJEU Contract Type","Value Low","Value High","Awarded Date","Awarded Value","Supplier [Name|Address|Ref type|Ref Number|Is SME|Is VCSE]","Supplier's contact name","Contract start date","Contract end date","OJEU Procedure Type","Accelerated Justification","Closing Time"
BIP316693815,Contract,"DVLA Commercial Directorate",Awarded,2018-05-12T14:39:09Z,"Provision of Multifunctional Devices","Provision of a range of multi functional devices, which are reliable and of good quality whilst delivering the anticipated volume of copies and adhering to basic principles of sustainability.",,,Wales,"30121100 ","Sian Reeves",sian.reeves@dvla.gsi.gov.uk,"C2 West","Longview Road",Swansea,"SA6 7JL",UK,+441792788049,,,"https://www.delta-esourcing.com/delta/respondToList.html?noticeId=316693815 ",,01/04/2018,31/12/2018,31/03/2018,NO,,No,No,No,Services,100000,,31/03/2018,100000,"[Xerox (UK) Ltd|Waterside
        Oxford Road
        Uxbridge
        UB8 1HS|NONE||No|No]",,01/04/2018,31/12/2018,"Other ",
PP17059,Contract,"WOLVERHAMPTON CITY COUNCIL",Awarded,2017-10-30T16:40:26Z,"Supply of Printers","Lease of 3 high volumn printers for 3 years",,,"West Midlands","30232100 ",,simon.pons@wolverhampton.gov.uk,"Civic Centre","st peters square",wolverhampton,"wv1 1rl",England,,,,,,01/11/2017,31/10/2020,30/10/2017,NO,,No,No,No,Services,200000,,30/10/2017,200000,"[Xerox (UK) Ltd|Bridge House
Oxford RD
Uxbridge
Middlesex UB8 1HA|||No|No]","Andrew Davies",01/11/2017,31/10/2020,"CallOffFromFrameworkAgreement ",
BIP239758752,Contract,"Stoke-on-Trent City Council",Awarded,2017-02-17T07:36:04Z,"Supply and Maintenance of Multifunctional Devices","Contract for the supply and maintenance of Multi-Functional
       Devices (photocopiers",,,"West Midlands","30121100 ",,kirsty.fairbanks@stoke.gov.uk,"Corporate Procurement, Glebe Street,",,Stoke-on-Trent,"ST4 1HH",UK,+441782231187,,,"https://www.delta-esourcing.com/delta/respondToList.html?noticeId=239758752 ",,01/04/2017,31/03/2021,10/02/2017,NO,,Yes,No,No,Services,1200000,,10/02/2017,1200000,"[Xerox UK Ltd|Oxford Road
        Uxbridge
        Middlesex
        UB8 1HS|||No|No]",,01/04/2017,31/03/2021,"Open ",
4155,Contract,"HOMES & COMMUNITIES AGENCY",Awarded,2017-01-24T14:25:29Z,"Photocopy Charges","Copy charges all sites at HCA. 
CCS Framework agreement  contract RM1599 LOT2.",,,"North East,North West,Yorkshire and the Humber,East Midlands,West Midlands,East of England,London,South East,South West","79521000 ",,mail@homesandcommunities.co.uk,"St George's House","Kingsway Team Valley",Gateshead,"NE11 0NA",England,,,,,,31/03/2016,31/03/2017,30/03/2016,NO,,No,No,No,Services,57500,,30/03/2016,57500,"[Xerox (UK) Ltd|PO Box 4017, Worthing, West Sussex, BN14 8RJ|||No|No]",,31/03/2016,31/03/2017,"AwardWithoutPriorPublication ",
4171984,Contract,"The University Of Nottingham",Awarded,2016-09-01T10:10:07Z,"Printer Purchase","Printer Purchase",,,"East Midlands","30232000 ",,procurement@nottingham.ac.uk,"KING'S MEADOW CAMPUS","LENTON LANE",NOTTINGHAM,"NG7 2NR",England,,,,,,14/07/2016,14/07/2016,14/07/2016,NO,,Yes,Yes,No,Products,33333.33,33333.33,14/07/2016,33333.33,"[XEROX(UK)LTD|DOCUMENT HOUSE                          
1 WELTON BUSINESS PARK                  
FORBES CLOSE
LONG EATON
NG10 1PR|||No|No]",,14/07/2016,14/07/2016,"NotSpecified ",
HOCS3b/00018,Contract,"MINISTRY OF DEFENCE",Awarded,2016-02-19T10:18:59Z,"Provision of Leased MFD Photocopiers to DAPS - DBS","The provision of leased MFD (Multi Function Devices) Photocopiers to DAPS - DBS.

This requirement was accessed and awarded through the CCS Framework RM1599 - MFD, Managed Print Room Services and Print Audit Services - Lot 2 - Full Catalogue of MFDs and Services (including Print Room Services)",,"FY5 3WP","North West","30121000 ",,defcomrclcc-hocs3b@mod.uk,"Kentigern House","65 Brown Street",Glasgow,"G2 8EX",Scotland,,,"20160219-HOCS3b-00018-Call Off Form REDACTED.pdf ",,,08/12/2015,08/12/2020,21/10/2015,NO,,No,No,No,Services,24859.58,,09/12/2015,24859.58,"[XEROX (UK) Ltd|Bridge House
Oxford Road
Middlesex, UB8 1HS|||No|No]",,09/12/2015,08/12/2020,"Restricted ",
SO14594,Contract,"CROWN COMMERCIAL SERVICE",Awarded,2015-12-17T14:29:15Z,"Provision of 2 X Black & White Printer","The DFPNI require two black and white production copiers to be used in a high volume printing unit with a capacity to take a full range of paper up to and including 250gsm coated and uncoated.",,,"Northern Ireland","30232000 ",,officemachines@crowncommercial.gov.uk,"Room 2Y92, Concept House, Cardiff Road",,Newport,"NP10 8QQ",Wales,,,"SO14594 - Redacted Contract.pdf SO14594 - Xerox - Redacted Outcome Letter.pdf ",,,30/12/2015,29/12/2020,03/11/2015,NO,,Yes,No,No,Services,63076,,05/11/2015,63076,"[Xerox (UK) Ltd|Large Enterprise Organisation,
Heron Road,
Sydenham Business Park,
BT3 9LE|||No|No]",,30/12/2015,29/12/2020,"Restricted ",
4117199,Contract,"The University Of Nottingham",Awarded,2015-09-16T10:45:22Z,"PHOTOCOPY CHARGES","PHOTOCOPYING CHARGES",,,"East Midlands","79521000 ",,procurement@nottingham.ac.uk,"KING'S MEADOW CAMPUS","LENTON LANE",NOTTINGHAM,"NG7 2NR",England,,,,,,10/08/2015,10/08/2015,10/08/2015,NO,,Yes,No,No,Services,1506300,,10/08/2015,1506300,"[XEROX UK LTD|PO BOX 51
BRIDGE HOUSE
OXFORD ROAD
UXBRIDGE
MIDDX
UB8 1HS|||No|No]",,10/08/2015,10/08/2015,"Open ",
HOCS3b/00011,Contract,"MINISTRY OF DEFENCE",Awarded,2015-07-07T11:18:56Z,"The Provision of & Support to DBS Photocopier Facilities","The Provision of & support to DBS Photocopier Facilities under CCS Framework RM1599 Lot 1.",,,"Yorkshire and the Humber,West Midlands,South West,Scotland","30120000 ",,defcomrclcc-hocs3c1@mod.uk,"Rm 2.1.02, Kentigern House","65 Brown Street",Glasgow,"G2 8EX",Scotland,,,"20150701-HOCS3b-00011 - RM1599 Schedule 1 - Call-Off Agreement for CB.doc ",,,01/07/2015,30/06/2020,01/07/2015,NO,,No,No,No,NotApplicable,33817.2,,01/07/2015,33817.2,"[Xerox (UK) Ltd|Bridge House, 80 Oxford Road, Uxbridge, UB8 1HS|||No|No]",,01/07/2015,30/06/2020,"Restricted ",
HOCS3b/00009,Contract,"MINISTRY OF DEFENCE",Awarded,2015-05-29T08:50:39Z,"Provision of Leased Photocopiers to Norcross","The provision of leased photocopiers at Norcross under CCS Framework Rm 1599 Lot 1.",,"FY5 3WP","North West","30121000 30123000 ",,defcomrclcc-hocs3c1@mod.uk,"Rm 2.1.02, Kentigern House","65 Brown Street",Glasgow,"G2 8EX",Scotland,,,"20150529-HOCS3b-00009 RM1599 Lot 1 - Framework Schedule - Call-Off Agreement for CF.doc ",,,01/06/2015,31/05/2020,28/05/2015,NO,,No,No,No,NotApplicable,23674.2,,28/05/2015,23674.2,"[XEROX (UK) Ltd|Bridge House
80 Oxford Road
Uxbridge, UB8 1HS|||No|No]",,01/06/2015,31/05/2020,"NotApplicable ",
PS/14/134,Contract,"DRIVER & VEHICLE LICENSING AGENCY",Awarded,2015-04-20T13:08:11Z,"Digital Print Equipment - Lease","Lease of Digital Print Equipment for a 3 year period at DVLA Swansea.

This is a Call-Off Contract relating to the Crown Commercial Service (CCS) Framework Agreement RM1599.",,"SA6 7JL",Wales,"79800000 ","Barry Roberts",Barry.Roberts@dvla.gsi.gov.uk,"DVLA, Commercial Services, C2-West, Longview Road, Morriston",,Swansea,"SA6 7JL",Wales,,,"DVLA Schedule 4B - Lease Agreement 01 04 2015 - Final Redacted.pdf ",,,01/05/2015,30/04/2018,03/03/2015,NO,,Yes,Yes,No,Services,338000,,01/04/2015,338000,"[Xerox UK Ltd|Bridge House
Oxford Road
Uxbridge
UB8 1HS|||No|No]",,01/05/2015,30/04/2018,"Other ",
"ITS2003 NE - AWARD",Contract,"NEUPC Ltd",Awarded,2016-04-27T13:42:06Z,"National Education Printer Agreement (Provision of print equipment and managed print services) - AWARD","This agreement is intended to provide a full document print equipment supply with related services and peripherals. 
Included in this remit is office document print hardware, multi-functional devices, print production hardware, print management solutions and services (including software solution if required) and additional peripheral hardware to enable fulfilment of managed print services i.e user authentication hardware and money loaders.
Large format printers are within scope of this agreement and may be supplied under lots 1-4.
Print Audit is also included under the addition of Lot 5.

Framework award will be direct to Original Equipment Manufacturers who will have the option to appoint up to 3 additional routes to market to service the framework requirements.",,"LS2 9DF","Yorkshire and the Humber","30232100 30232110 30232150 30232130 30232120 72810000 ","Andy Hughes",A.D.Hughes@leeds.ac.uk,"103 Clarendon Road",Leeds,W.Yorks,"LS2 9DF","United Kingdom","0113 344 3958",http://neupc.procureweb.ac.uk/index.php,,,,01/04/2016,31/03/2018,21/01/2016,NO,,No,No,No,Products,20000000,80000000,01/04/2016,0,"[Brother UK|Shepley Street, Audenshaw, Manchester, United Kingdom, M34 5JD|||No|No][Canon UK Ltd|Woodhatch, Reigate, Surrey, United Kingdom, RH2 8BF|||No|No][Dell Corporation|Dell House, Cain Road, Bracknell, United Kingdom, RG12 1LF|||No|No][HP Inc UK Limited|UK&I Inside Sales, Erskine Ferry Road, Bishopton, Renfrewshire, United Kingdom, PA7 5PP|||No|No][Konica Minolta Business Solutions Limited|Orchard Way, Calladine Park, Sutton-in-Ashfield, Nottinghamshire, United Kingdom, NG17 1JU|||No|No][Kyocera Document Solutions (UK) Limited|75-77 London Road, Reading, Berkshire, United Kingdom, RG1 5BS|||No|No][Ricoh UK Ltd.|Ricoh House, 1 Plane Tree Crescent, Feltham, Middlesex, Unspecified, TW13 7HG|||No|No][samsung UK Ltd|Samsung House, 1000 Hillswood Drive, Chertsey, Surrey, United Kingdom, KT16 0PS|||No|No][Sharp business Systems UK PLc|northern House, United Kingdom, WF32EE|||No|No][Toshiba Tec UK Imaging Systems Ltd|Abbey Cloisters, Abbey Green, Chertsey, Surrey, United Kingdom, KT16 8RB|||No|No][Transcend360 Ltd|145 – 157 St. John Street, London, United Kingdom, EC1V 4PW|||No|No][Wyse Solutions Ltd|Oving House, Loudhams Wood Lane, Chalfont St Giles, Bucks, United Kingdom, HP8 4AP|||No|No][Xerox (UK) Ltd|Bridge House, Oxford Road, Uxbridge, Middlesex, United Kingdom, UB8 1HS|||No|No]",,01/04/2016,31/03/2018,"Open ",
NCG170104DA,Contract,"Ncg Corporation",Awarded,2017-12-18T13:08:59Z,"Managed Print Solution for NCG AWARD","A contract award notice following a Direct Award to Xerox (UK) Ltd on the Crown Commercial Service Network Services Framework RM3781 under lot 2 for Multifunctional Devices and Services.",,,"Any region","30121200 ","Noel Proudfoot",procurement@ncgrp.co.uk,NCG,"Rye Hill House","Newcastle upon Tyne","NE4 7SA",England,"0191 2004290",,,,,01/03/2018,28/02/2023,07/12/2017,NO,,No,No,No,Services,1231332,,07/12/2017,0,"[XEROX (UK) LIMITED|BRIDGE HOUSE,OXFORD RD
UXBRIDGE
MIDDLESEX
UB8 1HS
GB|COMPANIES_HOUSE|00330754|No|No]","John Oster",01/03/2018,28/02/2023,"CallOffFromFrameworkAgreement ",
