"Notice Identifier","Notice Type","Organisation Name",Status,"Published Date",Title,Description,Nationwide,Postcode,Region,"Cpv Codes","Contact Name","Contact Email","Contact Address 1","Contact Address 2","Contact Town","Contact Postcode","Contact Country","Contact Telephone","Contact Website",Attachments,Links,"Additional Text","Start Date","End Date","Closing Date","Is sub-contract","Parent Reference","Suitable for SME","Suitable for VCO","Supply Chain","OJEU Contract Type","Value Low","Value High","Awarded Date","Awarded Value","Supplier [Name|Address|Ref type|Ref Number|Is SME|Is VCSE]","Supplier's contact name","Contract start date","Contract end date","OJEU Procedure Type","Accelerated Justification","Closing Time"
LEEDSCITY001-DN328070-95267475,Contract,"Leeds City Council",Awarded,2018-04-25T13:23:40Z,"Provision of Legal Advice in relation to disputes under Waste PFI contract","Provision of legal advice in relation to disputes under waste PFI contract.
Call of from WYLAW framework - Lot 7 - Major or Complex Projects",,,"Yorkshire and the Humber","79110000 ",,Ruth.Slack@leeds.gov.uk,"St George House, 4th Floor,","40 Great George Street",Leeds,"LS1 1UR","United Kingdom","+44 1133785871",http://www.leeds.gov.uk,,,,01/01/2018,31/12/2020,21/12/2017,NO,,No,No,No,Services,30000,30000,31/12/2017,30000,"[Addleshaw Goddard LLP|LS1 1HQ|NONE||No|No]","Mr Rich Emery",01/01/2018,31/12/2020,"Restricted ",
CCLL17A25.,Contract,"Crown Commercial Service",Awarded,2017-11-29T10:34:46Z,"West Coast Partnership Legal Advisor Contract","West Coast Partnership Legal Advisor Contract",,,"Any region","79100000 ","Crown Commercial Service",supplier@crowncommercial.gov.uk,"Floor 9, The Capital Building, Old Hall Street",,Liverpool,"L3 9PP",England,3450103503,https://www.gov.uk/government/organisations/crown-commercial-service,"CCLL17A25 - Framework Award Letter REDACTED v1.0 (2) (2).docx CCLL17A25 - Schedule 4 Framework Agreement Letter of Appointment and Call-Off Terms REDACTED  (1).docx ",,,20/09/2017,19/09/2019,12/09/2017,NO,,No,No,No,Services,0,2603000,19/09/2017,2603000,"[Addleshaw Goddard LLP|Sovereign House, Sovereign Street LS1 1HQ Leeds England|NONE||No|No]",REDACTED,20/09/2017,19/09/2019,"CallOffFromFrameworkAgreement ",
2017ICO00079,Contract,"Information Commissioner's Office",Awarded,2017-03-14T15:24:17Z,"Legal Services - Commercial","Provision of commercial contract advice and assistance for IT contracts and procurement.",,,"North East","79100000 ","David Wells",david.wells@ico.org.uk,"ICO, Wycliffe House, Water Lane",,Wilmslow,SK95AF,England,,,,,"Contract awarded as a call-off under RM919 following a mini competition.",01/07/2016,30/06/2018,20/06/2016,NO,,No,No,No,Services,40000,,20/06/2016,50000,"[Addleshaw Goddard LLP|100 Barbirolli Square, Manchester|||No|No]","Paul Bentham",01/07/2016,30/06/2018,"Other ",
"2015/S 115-208746",Contract,"Addleshaw Goddard Llp",Awarded,2016-01-13T14:48:57Z,"Engineering and clerking services","Please refer to OJEU Notice 208746-2015.

This notice does not contain the contract value as it would prejudice the legitimate commercial interests of a particular economic operator,
whether public or private as permitted under regulation 112(2) of the Public Contract Regulations 2015. 

All contract values in this notice have been given the value of 0 as this form requires a numerical value to be inserted. As such this figure does not show the correct contract value.",,,"Yorkshire and the Humber","71318000 71240000 71250000 71311000 71313000 71631000 71330000 71317000 75100000 90713000 90712000 79210000 79631000 45246000 79418000 50500000 ",,thomas.field@addleshawgoddard.com,"Milton Gate","60 Chiswell Street",London,"EC1Y 4AG",England,,,,,,17/12/2015,17/12/2018,13/07/2015,NO,,No,No,No,Services,0,,17/11/2015,0,"[Jeremy Benn Associates Limited|South Barn, Broughton Hall, Skipton, North Yorkshire, BD23 3AE|||No|No]",,17/12/2015,17/12/2018,"Restricted ",
BIP204901938,Contract,"Central Housing Investment Consortium Limited (CHIC)",Awarded,2016-06-10T07:18:08Z,"CHIC Solicitors Framework","CHIC is a consortium of Registered Providers registered under the Housing & Regeneration Act 2008. It is a registered company incorporated on 25th May 2010 under company number 07266506. It currently has around 40 members, although it should be noted that some of the members are groups of housing providers. Details of all members can be found at: http://www.chicltd.co.uk/

CHIC is acting as a Central Purchasing Body for the purpose of undertaking this procurement exercise and concluding framework agreements with each successful applicant. CHIC is also a member of Re: Allies Works Ltd (“Re:Allies”) (company number 08902601) whose registered office is at Duckworth House, Lancastrian Office Centre, Talbot Road, Old Trafford, Manchester M32 0FP and it is intended that the framework agreements resulting from this procurement will  be accessible to all current and future members of Re:Allies (who are currently CHIC, Efficiency North and Procure Plus Holdings Ltd).",,,"Any region","79100000 ","Helen Edwards (Kennedy Cater)",helen.edwards@kennedycater.com,"Unit 1, 14 Hylton Street",,Birmingham,"B18 6HN",UK,+442071134017,,,"https://www.delta-esourcing.com/delta/respondToList.html?noticeId=204901938 ",,01/07/2016,30/06/2020,27/05/2016,NO,,Yes,No,No,Services,70000000,,27/05/2016,70000000,"[Addleshaw Goddard LLP|Barbirolli Square
Manchester
M2 3AB|||No|No][Anthony Collins Solicitors LLP|134 Edmund Street
Birmingham
B3 2ES|||No|No][Capsticks Solicitors LLP|1 St George's Road
Wimbledon
London
SW19 4DR|||No|No][Clarke Willmott LLP|1 Georges Square
Bath Street
Bristol
BS1 6BA|||No|No][Devonshires Solicitors|30 Finsbury Circus
London
EC2M 7DT|||No|No][Forbes Solicitors|Rutherford House
4 Wellington St (St Johns)
Blackburn
BB1 8DD|||No|No][Hugh James|Hodge House
114 - 116 St. Mary Street
Cardiff
CF10 1DY|||No|No][Shakespeare Martineau|1 Colmore Square
Birmingham
B4 6AA|||No|No][Sharpe Pritchard|Elizabeth House
Fulwood Place
London
WC1V 6HG|||No|No][Shoosmiths LLP|Waterfront House
35 Station Street
Nottingham
NG2 3DQ|||No|No][Trowers & Hamlins LLP|3 Bunhill Row
London
EC1Y 8YZ|||No|No][Whiteheads Solicitors Limited|6 East Terrace Business Park
Euxton Lane
Chorley
Lancashire
PR7 6TB|||No|No][Ward Hadaway|Sandgate House
102 Quayside
Newcastle-upon-Tyne
NE1 3DX|||No|No][Tozers Solicitors LLP|North Door, Broadwalk House
Southernhay West
Exeter
Devon
EX1 1UA|||No|No][housing law services LLP|HLS House
Watch Oak Business Centre
Chain Lane
East Sussex
TN33 0GB|||No|No][PricewaterhouseCoopers LLP|7 More London
Riverside
London
SE1 2RT|||No|No][Wright Hassall LLP|Olympus Avenue
Leamington Spa
Warwickshire
CV34 6BF|||No|No]",,01/07/2016,30/06/2020,"Restricted ",
SO8074,Contract,"CROWN COMMERCIAL SERVICE",Awarded,2016-08-31T10:05:25Z,"SO8074- Provision of Legal Services Relating the Provision of West Coast Rail Franchise Legal Services","The provision of legal services relating the Provision of West Coast Rail Franchise Legal Services.  For further information please see Award Letter and Call-Off Terms attached. 

As this is a call off contract levels of work cannot be guaranteed.",,,"Any region","79100000 ",,legalservicesnewport@crowncommercial.gov.uk,"Room 2Y92,","Concept House, Cardiff Road,",Newport,"NP10 8QQ",Wales,"01633  811600",,"SO8074 - REDACTED - Award Letter - The Provision of Legal Services for the Intercity West Coast Rail Franchise (1).docx ",,,22/09/2015,22/09/2017,08/05/2015,NO,,Yes,No,No,Services,0,,22/09/2015,0,"[Addleshaw Goddard LLP|100 Barbirolli Square, 
Manchester,
M2 3AB
United Kingdom|||No|No]",,22/09/2015,22/09/2017,"Open ",
"L0708 - Contract",Contract,"CROWN COMMERCIAL SERVICE",Awarded,2015-07-16T13:59:12Z,"L0708 HMT PF2 LEGAL ADVICE - Contract","This contract has already been awarded and is for transparency purposes only. The requirement was for the provision of  Legal advice and support  for IUK’s PF2 equity unit during the financial close process on the Priority Schools Building Programme.
This Contract was a direct award under Crown Commercial Service Framework for Legal Services framework ref RM919.",,,London,"79100000 ","CCS London Managed Services",managedprocurementservice@crowncommercial.gov.uk,"7th Floor, Aviation House","125 Kingsway",London,"WC2B 6NH",England,,,"PF2 Letter of Appointment and Call-Off Terms .docx ",,,15/01/2015,30/09/2015,15/01/2015,NO,,Yes,Yes,No,NotApplicable,17500,17500,22/01/2015,17500,"[Addleshaw Goddard LLP|Milton Gate
60 Chiswell Street
London
EC1Y 4AG|||No|No]",,15/01/2015,30/09/2015,"NotApplicable ",
"CQC PSO 031",Contract,"Care Quality Commission",Awarded,2015-07-09T15:14:10Z,"Ex by Ex Legal Support","To support CQC the, the provision of legal services must therefore contain a mix of specialisms in commercial law in a public sector context with the following of particular note: -                                                 .
 •	re-procurement of business critical high value contracts of a complex nature; 
•	advice on multiple procurements and contracts that cover a breadth of different services with varying degrees of legal and commercial complexities;
•	re-procurement of existing contracts currently delivered via third sector providers through consortium agreements with other voluntary organisations and community groups;
•	TUPE implications and reviews;
•	review of Invitation to Tender (“ITT”), tender documentation, development of contract content that delivers CQC requirements and demonstrate value for money; 
•	advice on contracting with the third sector and relevant sector liabilities as voluntary bodies (dependent on legal status of entities) in public procurement and contract law;
•	flexibility on contract termination and variation on new remit areas as the model matures;
•	advice on intellectual property rights, data protection laws, freedom of information, confidentiality and in particular access to commercially sensitive information, together with the ability to provide advice on complex insolvency; 
•	advice and guidance on ITT and Contract models for volume based contracts to include financial management clauses and contract remedies  e.g. open book procedures and discounts;
•	review of ITT’s and contracts for robust management specifically on remedy management with a focus on key performance indicators; and the market and nature of the services  to be procured will require necessitate bespoke and complex conflict of interest clauses together with the appropriate advice and guidance in respect of their ongoing application.",,,"Any region","79000000 ",,procurement@cqc.org.uk,Citygate,Gallowgate,"Newcastle upon Tyne","NE1 4PA",England,,,"20150709 CQC 031 Ex by Ex Legal Support_Redacted.pdf ",,,11/05/2015,31/08/2015,24/03/2015,NO,,No,No,No,NotApplicable,84425,,11/05/2015,84425,"[Addleshaw Goddard LLP|100 Barbirolli Square
Manchester
M2 3AB|||No|No]",,11/05/2015,31/08/2015,"NotApplicable ",
1464918060,Contract,"Leeds City Council",Awarded,2015-05-27T14:02:16Z,"LEEDS CITY COUNCIL DISTRICT HEATING SCHEME ? LEGAL ADVISOR PROCUREMENT","LEEDS CITY COUNCIL DISTRICT HEATING SCHEME - LEGAL ADVISOR PROCUREMENT",,,"Yorkshire and the Humber","79111000 ","Keri Wilkins",keri.wilkins@leeds.gov.uk,"St George House","2nd Floor, 40 Great George Street",Leeds,"LS1 3DL",UK,"07891 274895",https://www.yortender.co.uk/procontract/supplier.nsf,,"https://www.yortender.co.uk/procontract/supplier.nsf/frm_opportunity?OpenForm&contract_id=CONTRACT-9WJE-6LH9VY ",,01/06/2015,31/12/2016,20/05/2015,NO,,No,No,No,Services,0,,22/05/2015,35235,"[Addleshaw Goddard LLP|St George House, 2nd Floor, 40 Great George Street, Leeds, West Yorkshire, LS1 3DL|||No|No]",,01/06/2015,31/12/2016,"NotSpecified ",
A2016365,Contract,Centro,Awarded,2016-04-18T09:48:35Z,"Legal Panel Services Framework","West Midlands Combined Authority (WMCA) is seeking to establish a framework of legal service suppliers (‘Suppliers’) across three Lots covering the full range of legal services required to assist WMCA in meeting its objectives. Suppliers will be required to demonstrate expertise in all areas in respect of which they are successfully appointed and to keep WMCA and its in-house legal, procurement and governance professionals up to date regarding all developments within relevant areas of law. In
addition, WMCA seeks “value added” propositions from Suppliers covering areas such as training, staff development, secondments, and access to research resources.

This framework opportunity consists of 3 lots:
Lot 1 - Full Service Provision
Lot 2 - Regulatory Advice
Lot 3 - Parliamentary Agents

Bidders can submit tenders for any or all of the Lot(s) above.

Tenders are due back by the closing date of 17:00 on Friday 6th May 2016 and the deadline for clarification questions, via BravoSolution, is 17:00 on Tuesday 3rd May 2016.

It is WMCA’s intention to qualify to each lot up to 4 legal Suppliers (although WMCA reserves the right to qualify a higher or lower number dependent upon the quality of responses)

Note: On Friday 17th June 2016 the West Midlands ITA and Centro/PTE were dissolved. Transport is now led by Transport for West Midlands (TfWM) – the transport arm of the West Midland Combined Authority(www.westmidlandscombinedauthority.org.uk)",,,"West Midlands","79110000 ",,procurementteam@centro.org.uk,"16 Summer Lane",,Birmingham,"B19 3SD",England,,www.westmidlandscombinedauthority.org.uk,"Centro_eTendering_Supplier_Registration_Guide_2016.pdf ","http://centro.org.uk/ https://westmidlandscombinedauthority.org.uk/ ","In order to express an interest in this tender opportunity you must first register your organisation details on the Bravo Solution Portal - 

https://wmca.bravosolution.co.uk

Please see the attached Supplier Registration Guide for more details.

Once logged into the portal, please see Current Opportunities and express an interest in 'Project_107 - Legal Services Framework' ",03/08/2016,02/08/2020,06/05/2016,NO,,Yes,No,No,Services,0,5000000,03/08/2016,0,"[DWF LLP|1 Scott Place, 2 Hardman Street,   Manchester M3 3AA|||No|No][Eversheds LLP|One Wood Street, London, EC2V 7WS|||No|No][Trowers and Hamlins LLP|3 Bunhill Row , London, EC1Y 8YZ|||No|No][Pannone Corporate LLP|378-380 Deansgate, Manchester, M3 4LY|||No|No][Addleshaw Goddard LLP|Sovereign House, Sovereign Street , Leeds, LS1 1HQ|||No|No][Legal Services Alliance (LSA)|50 Broadway, London, SW1H 0BL|||No|No][Shoosmiths LLP|6th Floor, 2 Colmore Square, 38 Colmore Circus Queensway, Birmingham, B4 6SH|||No|No][Pinsent Masons LLP|30 Crown Place Earl Street, London, EC2A 4ES|||No|No][Winckworth Sherwood LLP|Minerva House, 5 Montague Close, London, SE1 9BB|||No|No]",,03/08/2016,02/08/2020,"Open ",
