"Notice Identifier","Notice Type","Organisation Name",Status,"Published Date",Title,Description,Nationwide,Postcode,Region,"Cpv Codes","Contact Name","Contact Email","Contact Address 1","Contact Address 2","Contact Town","Contact Postcode","Contact Country","Contact Telephone","Contact Website",Attachments,Links,"Additional Text","Start Date","End Date","Closing Date","Is sub-contract","Parent Reference","Suitable for SME","Suitable for VCO","Supply Chain","OJEU Contract Type","Value Low","Value High","Awarded Date","Awarded Value","Supplier [Name|Address|Ref type|Ref Number|Is SME|Is VCSE]","Supplier's contact name","Contract start date","Contract end date","OJEU Procedure Type","Accelerated Justification","Closing Time"
DR222371574,Contract,".East Riding Of Yorkshire Council",Awarded,2020-07-28T10:06:04Z,"Achieve Forms Support & Maintenance","Achieve Forms Support & Maintenance Renewal",,"HU17 9BA",,"48000000 ","ICT COMPLIANCE",ICT.Contracts@eastriding.gov.uk,"Cross Street",,BEVERLEY,HU179BA,England,01482393939,,,,,30/09/2020,29/09/2021,28/07/2020,NO,,No,No,No,Products,40500,,28/07/2020,40500,"[Granicus, LLC|408 SAINT PETER ST STE 600
MN
551021122
US|NONE_OTHER||No|No]",,30/09/2020,29/09/2021,"SingleTenderActionNonOJEU ",
SR362069071,Contract,"H M REVENUE & CUSTOMS",Awarded,2020-07-14T10:17:14Z,"Digital Customer Engagement Services","GovDelivery Communications Cloud - Professional Package service used to issue emails to customers on behalf of HMRC - this includes SA reminders and is also used to communicate with customers about key events.",,"SW1A 2BQ",,"48000000 ","Baljinder Sall",baljinder.sall@hmrc.gov.uk,"Plaza Towers",,Telford,"TF3 4NT",England,"03000 573872",,,,,01/07/2020,30/06/2021,30/06/2020,NO,,Yes,No,No,Services,216192,216192,24/06/2020,216192,"[Granicus, LLC|408 SAINT PETER ST STE 600
MN
551021122
US|NONE_OTHER||Yes|No]",,01/07/2020,30/06/2021,"CallOffFromFrameworkAgreement ",
PS/20/103,Contract,"Driver & Vehicle Licensing Agency",Awarded,2020-07-13T13:03:03Z,"Provision of Email Alert Service","Award of Contract has been completed via Crown Commercial Services Framework. Award notice published for transparency. The awarded contract is for the provision of an automated cloud based ""Customer Alerts Service"" where external stakeholders can subscribe to receive news on specific topics in which they have an interest. 
The service will allow stakeholders to subscribe to a specific range of topics based on products, services and related areas.",,"SA6 7JL",,"48000000 ","Sue Roblin",sue.roblin@dvla.gov.uk,DVLA,"Longview Road",SWANSEA,SA67JL,Wales,"01792 782562 ext 82562",,,,,14/07/2020,13/07/2021,02/06/2020,NO,,No,No,No,Services,20892,,26/06/2020,20892,"[Granicus, LLC|408 SAINT PETER ST STE 600
MN
551021122
US|NONE_OTHER||No|No]",,14/07/2020,13/07/2021,"CallOffFromFrameworkAgreement ",
"CQC AM 186",Contract,"Care Quality Commission",Awarded,2020-07-09T12:12:02Z,"GovDelivery Communications Cloud - Email Marketing System                                                       Award Notice","The system is used to send out items such as:
•	monthly e-newsletters
•	regulatory updates to providers
•	other forms of emails to large groups of people from our Chief Executive, Executive Team and other senior staff.",,,England,"72000000 ",,commercialcontracts@cqc.org.uk,"151 Buckingham Palace Road",,London,"SW1W 8ZS",England,,,,,,30/03/2020,29/03/2022,03/02/2020,NO,,Yes,No,No,Services,54300,,09/03/2020,65160,"[Granicus, LLC|408 SAINT PETER ST STE 600
MN
551021122
US|NONE_OTHER||No|No]",,30/03/2020,29/03/2022,"CallOffFromDynamicPurchasingSystem ",
LEEDSCITY001-DN484409-13419521,Contract,"Leeds City Council",Awarded,2020-06-26T14:46:02Z,"ITS190053 govDelivery","ITS190053 govDelivery",,,"United Kingdom","48100000 48500000 ","Paul Doherty",paul.1.doherty@leeds.gov.uk,"St George House","2nd Floor, 40 Great George Street",Leeds,"LS1 3DL",England,"+44 1133785904",http://www.leeds.gov.uk,,,,28/06/2020,27/06/2021,22/06/2020,NO,,No,No,No,Services,51408,51408,26/06/2020,51408,"[Granicus-Firmstep Limited|15 Worship Street, London EC2A 2DT|NONE||No|No]",,28/06/2020,27/06/2021,"NotSpecified ",
NTHDVN001-DN482708-35944836,Contract,"North Devon District Council",Awarded,2020-06-16T11:16:04Z,"Communications and Notification Management System","Contract for the provision of Communications and Notification Management System",,,"South West","48000000 ",,supplyingndc@northdevon.gov.uk,"Brynsworthy Environment Centre",Roundswell,Barnstaple,"EX31 3NP",England,,http://www.northdevon.gov.uk/,,,,22/06/2020,21/06/2022,15/06/2020,NO,,Yes,Yes,No,Services,44640,44640,16/06/2020,44640,"[GRANICUS-FIRMSTEP Ltd|EC2A 2DT|NONE||Yes|No]","Mr Ben Unwin",22/06/2020,21/06/2022,"DirectAward ",
DN450710,Contract,"REDCAR & CLEVELAND BOROUGH COUNCIL",Awarded,2020-06-09T17:21:40Z,"CRM System","CRM System",,,"North East","48445000 ","Michelle Gray",michelle.gray@redcar-cleveland.gov.uk,"Redcar & Cleveland House,Kirkleatham Street",,REDCAR,TS101RT,England,"01642 771257",,,,,01/04/2020,31/03/2024,28/11/2019,NO,,Yes,No,No,Services,206806,,29/11/2019,206806,"[GRANICUS-FIRMSTEP LIMITED|15 Worship Street
London
EC2A 2DT
GB|COMPANIES_HOUSE|04283951|Yes|No]","Giles Mitton",01/04/2020,31/03/2024,"CallOffFromFrameworkAgreement ",
"Digital Hosting and Running costs 2020-22",Contract,"Department For Transport",Awarded,2020-06-05T19:40:43Z,"Digital Hosting and Running costs 2020-22","Highways England Events App",,,England,"71311210 ",TransparencySGRM,TransparencySGRM@highwaysengland.co.uk,"Highways England Company Ltd Bridge House,","1 Walnut Tree Close,",Guildford,"GU1 4LZ",England,,,"05 06 2020 REDACTED  Highways England - Service Agreement 2020-2021 (002) (002).pdf ","https://www.econtrack.com/Package/View.aspx?data=VLRkjI6qVWqH2Am4o2qQMw%3d%3d ",,01/04/2020,31/03/2021,31/03/2020,NO,,Yes,No,No,Services,46313,46313,31/03/2020,46313,"[Granicus, LLC|408 SAINT PETER ST STE 600
MN
551021122
US|NONE_OTHER||Yes|No]",,01/04/2020,31/03/2021,"SingleTenderActionNonOJEU ",
DN478697,Contract,"Torbay Council - Childrens Services",Awarded,2020-05-18T14:51:39Z,"Digital Communication Platform","Digital platform to enable faster and more efficient communication with Council residents and enable COVID-19 related upates to be sent urgently to Torbay residents and Council staff.",,,"South West","64216000 ","Tracey Field",tracey.field@torbay.gov.uk,"TOWN HALL,CASTLE CIRCUS",,TORQUAY,TQ13DR,England,"01803 208391",https://www.torbay.gov.uk,,,,17/04/2020,16/04/2021,23/03/2020,NO,,Yes,Yes,No,Services,34876,,24/03/2020,34876,"[GRANICUS-FIRMSTEP LIMITED|15 Worship Street
London
EC2A 2DT
GB|COMPANIES_HOUSE|04283951|No|No]","Giles Mitton",17/04/2020,16/04/2021,"CataloguePurchase ",
tender_213299/856151,Contract,"MHRA Buyer Organisation",Awarded,2020-05-18T11:18:48Z,"Annual hosting and subscription for the GovDelivery Communications Cloud Enterprise License 2020","A govDelivery basic communications service to manage MHRA's network of subscribers through email alerts and SMS messaging allowing us to contact them regarding updated information on MHRA's website.",,"E14 4PU",London,"72222300 ",,purchasing@nibsc.org,"10 South Colonnade",,London,"E14 4PU",England,,,,,,01/04/2020,31/03/2022,31/03/2020,NO,,Yes,No,No,Services,57000,,31/03/2020,57000,"[Granicus LLC|15 Worship Street, London,EC2A 2DT.|COMPANIES_HOUSE|10286456|No|No]",,01/04/2020,31/03/2022,"CallOffFromFrameworkAgreement ",
WOKHM001-DN463294-62977886,Contract,"Wokingham Borough Council",Awarded,2020-05-11T16:42:11Z,"Digital communications platform","A mass communications platform to produce targeted news and engagement newsletters, alerts and bulletins to better inform and educate the public, allow them to be more involved in the council's decision-making process, lead them to make better decisions which result in improved outcomes for them and WBC.",,,"South East","48500000 ","Louise Page",louise.page@wokingham.gov.uk,"Civic Offices","Shute End",Wokingham,"RG40 1BN",England,"+44 7768052384",http://www.wokingham.gov.uk,,,,01/05/2020,30/04/2022,12/03/2020,NO,,No,No,No,Services,47000,47000,29/04/2020,34876,"[Granicus LLC|UK Office:
15 Worship Street
London
EC2A 2DT|NONE||No|No]","Mark Nicholson",01/05/2020,30/05/2022,"Open ",
tender_229908/854801,Contract,"NHS Digital",Awarded,2020-05-11T08:52:59Z,"Corporate Bulletin Platform","Software as a service solution for distributing NHS Digital's internal and external email bulletins. Purchase via Gcloud 11 (RM1557.11).",,,"Any region","48000000 ",,enquiries@nhs.net,"1 Trevelyan Square, Boar Lane",,Leeds,"LS1 6AE",England,,,,,,06/05/2020,05/05/2021,13/03/2020,NO,,Yes,Yes,No,Services,21262,51637,23/03/2020,21262.5,"[Granicus LLC|408 St. Peter Street, Saint Paul, Minnesota, 55102, USA|NONE_OTHER||No|No]",,06/05/2020,05/05/2021,"CallOffFromFrameworkAgreement ",
P107346,Contract,"MET OFFICE",Awarded,2020-04-14T12:27:05Z,"IT Subscription services","Provision of IT Subscription services.",,,"South West","72000000 ",,procurement.enquiries@metoffice.gov.uk,"Fitzroy Road",,EXETER,EX13PB,England,,,,,,30/11/2019,30/11/2020,29/11/2019,NO,,Yes,No,No,Services,25879,,29/11/2019,25879,"[GRANICUS LLC|15 WORSHIP STREET 
FINSBURY 
LONDON
EC21 2DT|NONE_OTHER||Yes|No]",,30/11/2019,30/11/2020,"SingleTenderActionNonOJEU ",
"NUNCON - 8879",Contract,"Nuneaton & Bedworth Borough Council",Awarded,2020-03-03T15:27:34Z,"Customer Relationship Management System - AWARD","Customer Relationship Management System",,"CV11 5AA",,"48445000 ","Matthew Wallbank",matthew.wallbank@nuneatonandbedworth.gov.uk,"Town Hall",,NUNEATON,CV115AA,England,02476376258,,,,,01/03/2020,28/02/2022,28/02/2020,NO,,Yes,No,No,Services,138300,,28/02/2020,138300,"[GRANICUS-FIRMSTEP LIMITED|15 Worship Street
London
EC2A 2DT
GB|COMPANIES_HOUSE|04283951|No|No]","Ben Unwin",01/03/2020,28/02/2022,"CallOffFromFrameworkAgreement ",
03020,Contract,"North Hertfordshire District Council",Awarded,2020-02-04T14:46:35Z,"AWARDED contract for CRM System","North Hertfordshire District Council (NHDC) has awarded a contract for the provision of a customer service management (CRM) system, website and intranet platform.",,"SG6 3JF",,"48500000 ","Kirstie Wilson",kirstie.wilson@north-herts.gov.uk,"North Hertfordshire District Council","Council Offices","Letchworth Garden City","SG6 3JF",England,,,,,,01/03/2020,29/02/2024,15/01/2020,NO,,Yes,Yes,No,Products,166573,,03/02/2020,166573,"[GRANICUS-FIRMSTEP LIMITED|15 Worship Street
London
EC2A 2DT
GB|COMPANIES_HOUSE|04283951|No|No]",,01/03/2020,29/02/2024,"SingleTenderActionNonOJEU ",
2019093,Contract,"Hm Land Registry",Awarded,2019-12-16T16:21:40Z,"govDelivery Communications Cloud - Basic licence","govDelivery Communications Cloud - Basic licence",,,"Any region","48223000 ",Bernadette.Glasson@landregistry.gov.uk,Bernadette.Glasson@landregistry.gov.uk,"HM Land Registry","PO Box 292",PLYMOUTH,"PL5 9BY",England,,,,,,09/12/2019,08/12/2021,18/11/2019,NO,,No,No,No,Services,20894,62676,25/11/2019,62676,"[Granicus, LLC|408 SAINT PETER ST STE 600
MN
551021122
US|NONE||Yes|No]",,09/12/2019,08/12/2021,"CallOffFromFrameworkAgreement ",
NOTTSCC001-DN435251-72987921,Contract,"Nottinghamshire County Council",Awarded,2019-09-24T12:08:04Z,"Communication cloud govDelivery digital notifications service","Communication Cloud govDelivery digital notification service.  G Cloud 11 SaaS contract",,,"East Midlands","48481000 ","Leah Wright",leah.wright@nottscc.gov.uk,"County Hall","Loughborough Road Westbridgford",Nottinghamshire,"NG2 7QP","United Kingdom","+44 1159773725",http://www.nottinghamshire.gov.uk,,,,18/09/2019,17/09/2020,01/09/2019,NO,,No,No,No,Services,47421,47421,12/09/2019,47421,"[Granicus LLC|408 Saint Peter Street
Suite 600
Saint Paul
Minnesota
MN 55102|NONE||No|No]",,17/09/2019,16/09/2020,"Other ",
PS/19/84,Contract,"Driver & Vehicle Licensing Agency",Awarded,2019-06-26T09:07:38Z,"Provision of Email Alert Service","Provision of an automated cloud based customer alerts service where external stakeholders can subscribe to receive news from DVLA on specific topics in which they have an interest.",,SA67JL,,"72500000 ","Sue Roblin",sue.roblin@dvla.gov.uk,"Driver and Vehicle Licensing Agency (DVLA)","Longview Road",Swansea,"SA6 7JL",Wales,"01792 782562 ext 82562",,,,,14/07/2019,13/06/2020,23/05/2019,NO,,No,No,No,Services,20892,,12/06/2019,20892,"[Granicus, LLC|408 SAINT PETER ST STE 600
MN
551021122
US|NONE||No|No]",,14/07/2019,13/06/2020,"CallOffFromFrameworkAgreement ",
"One year contract for Grancius LLC for Gov Delivery Mass mailing system",Contract,"THE FINANCIAL CONDUCT AUTHORITY",Awarded,2019-05-20T13:40:13Z,"One year contract for Grancius LLC for Gov Delivery Mass mailing system","One year contract for Grancius LLC for Gov Delivery Mass mailing system",,,London,"48000000 ",,fcaprocurement@fca.org.uk,"12 Endeavour Square",,LONDON,E201JN,England,,,,,,31/03/2019,30/03/2020,10/03/2019,NO,,No,No,No,Services,0,100000,10/03/2019,32578,"[Granicus LLC|Acre House, 11/15 William Road, London, United Kingdom, NW1 3ER|NONE||No|No]",,31/03/2019,30/03/2020,"SingleTenderActionNonOJEU ",
P106012,Contract,"MET OFFICE",Awarded,2019-05-08T15:09:09Z,"Marketing Platform","Single tender award to maintain current weather warning delivery platform agreement.",,,"South West","72000000 79342000 ",,procurement.enquiries@metoffice.gov.uk,"Fitzroy Road",,EXETER,EX13PB,England,,,,,,11/02/2019,17/12/2019,08/02/2019,NO,,Yes,No,No,Services,25126,,08/02/2019,25126,"[GRANICUS LLC|THE BEEHIVE
CITY PLACE
GATWICK 
WEST SUSSEX 
RH6 0PA|NONE||No|No]",,11/02/2019,17/12/2019,"SingleTenderActionNonOJEU ",
tender_164037/755675,Contract,"MHRA Buyer Organisation",Awarded,2019-03-27T11:47:12Z,"Hootsuite Enterprise Social Media Management Platform","A service that manage subscribers to our email alerts, allowing us to contact users regarding updated information - this includes safety alerts and messaging, regulatory news - including Brexit updates and information about our events programme.",,"E14 4PU",London,"72222300 ",,purchasing@nibsc.org,"10 South Colonnade",,London,"E14 4PU",England,,,,,,01/04/2019,31/03/2020,26/03/2019,NO,,No,No,No,Products,32300,,26/03/2019,32300,"[Granicus LLC|The Beehive City Place Gatwick West Sussex RH6 0PA|NONE||No|No]",,01/04/2019,31/03/2020,"CallOffFromFrameworkAgreement ",
"Gov Delivery e-mail Newsletter Service",Contract,"HIGHWAYS ENGLAND COMPANY LIMITED",Awarded,2019-03-08T12:03:11Z,"Gov Delivery e-mail Newsletter Service","software & information systems (incl. licenses)",,,"Any region","48517000 ",,transparencysgrm@highwaysengland.co.uk,"The Cube",,Birmingham,"B1 1RN",England,,,,,,06/04/2018,31/03/2019,05/04/2018,NO,,Yes,No,No,Services,34927,,05/04/2018,34927,"[Granicus (Gov Delivery Inc)|1152 15th Street NW, Suite 800, Washington, DC, 20005, USA|NONE||No|No]",,06/04/2018,31/03/2019,"CallOffFromFrameworkAgreement ",
PP18203,Contract,"WOLVERHAMPTON CITY COUNCIL",Awarded,2019-01-21T12:00:14Z,"Digital Notifications Newsletter","Wolverhampton City Council requires the provision of a digital notification newsletter and proactive alerts using digital channels.",,,"West Midlands","48000000 ","Barry Greenwood",Barry.Greenwood@wolverhampton.gov.uk,"Civic Centre,St Peters Square",,WOLVERHAMPTON,WV11RL,England,"01902 552911",,,,,01/09/2018,31/08/2019,03/08/2018,NO,,Yes,No,No,Services,12534,,17/08/2018,12534,"[Granicus, LLC|408 SAINT PETER ST STE 600
MN
551021122
US|NONE||No|No]",,01/09/2018,31/08/2019,"CallOffFromFrameworkAgreement ",
357,Contract,"Uttlesford District Council",Awarded,2018-10-09T11:16:49Z,"e-Bulletin Software","GovDelivery Professional Communications Cloud - use of cloud based software for e-bulletins.",,"CB11 4ER",,"48510000 ","Cristine Oakey",coakey@uttlesford.gov.uk,"Council Offices",,"Saffron Walden",CB114ER,England,"01799 510451 ext 451",,,,,03/10/2018,02/10/2022,02/10/2018,NO,,Yes,No,No,Services,33552,,02/10/2018,33552,"[Granicus, LLC|408 SAINT PETER ST STE 600
MN
551021122
US|NONE||Yes|No]",,03/10/2018,02/10/2022,"CallOffFromFrameworkAgreement ",
PS/18/79,Contract,"D V L A",Awarded,2018-10-04T16:58:56Z,"Email Alert Service","Provision of an automated cloud based ""Customer Alert Service"" where external stakeholders can subscribe to receive news from Driver and Vehicle Licensing Agency (DVLA) on specific topics. The service will allow stakeholders to subscribe to specific range of topics based on DVLA products, services and related areas. 
DVLA information pages will be posted on GOV.UK and DVLA's Digital Services blog, hosted by GDS. Notifications of new/updated content will be input to the Subscriber Alerts Service which will send automatic messages to subscribers, informing them that there is new content available and providing relevant links to updated content pages on GOV.UK and DVLA blog.",,,Wales,"72500000 ","Sue Roblin",sue.roblin@dvla.gsi.gov.uk,"Driver and Vehicle Licensing Agency (DVLA)","Longview Road",Swansea,SA67JL,Wales,"01792 782562 ext 82562",,,,,14/07/2018,13/07/2019,27/06/2018,NO,,No,No,No,Services,20280,,28/06/2018,20280,"[Granicus, LLC|408 SAINT PETER ST STE 600
MN
551021122
US|NONE||No|No]",,14/07/2018,13/07/2019,"CallOffFromFrameworkAgreement ",
LEEDSCITY001-DN350573-95046237,Contract,"Leeds City Council",Awarded,2018-07-04T09:13:40Z,"ITS200906: GovDelivery Communications Cloud Solution","The provision of GovDelivery, a Communications Software Package, procured via GCloud9 Framework.",,,"Yorkshire and the Humber","48500000 ",,its.procurement@leeds.gov.uk,"St George House","2nd Floor, 40 Great George Street",Leeds,"LS1 3DL",England,"+44 1133784357",http://www.leeds.gov.uk,,,,28/06/2018,27/06/2019,01/06/2018,NO,,Yes,No,No,Services,71971,71971,25/06/2018,71971,"[Granicus LLC|408 St. Peter Street, Suite 600, Saint Paul, MN 55102 USA|NONE||Yes|No]",,28/06/2018,27/06/2019,"Other ",
0580,Contract,"ESSEX COUNTY COUNCIL",Awarded,2018-06-19T12:14:58Z,"User Alert Solution","Provision of Digital Communication Management Solution under gCloud 9",,,"East of England","48500000 ","Cara Gale",cara.gale@essex.gov.uk,"County Hall","Market Road",CHELMSFORD,"CM1 1LX",England,"033 30136277",,,,,27/11/2017,26/11/2019,26/11/2017,NO,,Yes,No,No,Services,141828,,30/10/2017,141828,"[GovDelivery LLC d/b/a Granicus|408 St. Peter Street,
Suite 600,
Saint Paul,
MN 55102
USA|NONE||No|No]",,27/11/2017,26/11/2019,"CallOffFromFrameworkAgreement ",
"CQC ICTC 737a",Contract,"Care Quality Commission",Awarded,2018-06-15T16:08:33Z,"Email Marketing System","CQC are required to appoint a suitable supplier for the current mass email mailing system.  The email system is to send out items such as:
•	our monthly newsletters
•	regulatory updates to providers
•	other forms of emails to large groups of people from our Chief Executive, Executive Team and other senior staff.

.",,,"Any region","72000000 79340000 ",,commercialcontracts@cqc.org.uk,"151 Buckingham palace Road",Victoria,London,"SW1W 9SZ",England,,,"20180327 CQC ICTC 737 Email Marketing Redacted.pdf ",,,30/03/2018,29/03/2020,05/02/2018,NO,,Yes,No,No,Services,81072,,28/02/2018,81072,"[GovDelievery LLC d/b/a Granicus|Suite 600 408 St Peter Street
St Paul
Minnesota
USA
MN 55102|NONE||Yes|No]",,30/03/2018,29/03/2020,"CallOffFromFrameworkAgreement ",
2017211,Contract,"HER MAJESTYS LAND REGISTRY",Awarded,2018-05-03T14:15:45Z,"SAAS hosted and managed service","SAAS hosted and managed service for HMLR to send mass email communications including corporate messages, targeted emails and automated alerts (using RSS/Atom).",,,"Any region","48000000 ","Procurement & Commercial Group",CorporateProcurement@landregistry.gov.uk,"Land Registry Procurement Unit","PO Box 292",PLYMOUTH,"PL5 9BY",England,,,,,,09/12/2017,08/12/2019,22/11/2017,NO,,No,No,No,Services,40560,,06/12/2017,40560,"[GOVDELIVERY EUROPE LTD d/b/a GRANICUS|408 St. Peter Street, 
Suite 600, 
Saint Paul,
MN 55102 
USA|NONE||No|No]",,09/12/2017,08/12/2019,"CallOffFromFrameworkAgreement ",
